nativity,sex,group,year,ASDR_0,ASDR_1,ASDR_2,ASDR_3,ASDR_4,ASDR_5,ASDR_6,ASDR_7,ASDR_8,ASDR_9,ASDR_10,ASDR_11,ASDR_12,ASDR_13,ASDR_14,ASDR_15,ASDR_16,ASDR_17,ASDR_18,ASDR_19,ASDR_20,ASDR_21,ASDR_22,ASDR_23,ASDR_24,ASDR_25,ASDR_26,ASDR_27,ASDR_28,ASDR_29,ASDR_30,ASDR_31,ASDR_32,ASDR_33,ASDR_34,ASDR_35,ASDR_36,ASDR_37,ASDR_38,ASDR_39,ASDR_40,ASDR_41,ASDR_42,ASDR_43,ASDR_44,ASDR_45,ASDR_46,ASDR_47,ASDR_48,ASDR_49,ASDR_50,ASDR_51,ASDR_52,ASDR_53,ASDR_54,ASDR_55,ASDR_56,ASDR_57,ASDR_58,ASDR_59,ASDR_60,ASDR_61,ASDR_62,ASDR_63,ASDR_64,ASDR_65,ASDR_66,ASDR_67,ASDR_68,ASDR_69,ASDR_70,ASDR_71,ASDR_72,ASDR_73,ASDR_74,ASDR_75,ASDR_76,ASDR_77,ASDR_78,ASDR_79,ASDR_80,ASDR_81,ASDR_82,ASDR_83,ASDR_84,ASDR_85,ASDR_86,ASDR_87,ASDR_88,ASDR_89,ASDR_90,ASDR_91,ASDR_92,ASDR_93,ASDR_94,ASDR_95,ASDR_96,ASDR_97,ASDR_98,ASDR_99,ASDR_100
0,0,0,2040,0.004612,0.00024994,0.00019671,0.00016139,0.00013427,0.00011219,0.00009584,0.00008442,0.00007762,0.00007532,0.00007747,0.00008477,0.0000977,0.00011742,0.0001444,0.00017781,0.00021469,0.00025286,0.00029111,0.00032848,0.00036361,0.00039469,0.0004205,0.00044081,0.00045683,0.00046994,0.00048249,0.00049545,0.00050944,0.00052444,0.00054084,0.00055894,0.00057939,0.00060281,0.00062974,0.00066064,0.00069584,0.00073617,0.00078257,0.0008361,0.00089788,0.00097035,0.00105525,0.00115468,0.00127001,0.00140191,0.00154824,0.00170831,0.00188129,0.00206747,0.00226771,0.00248655,0.00272606,0.00298915,0.003276,0.003587,0.003914,0.004252,0.004598,0.004954,0.005331,0.005755,0.006243,0.006807,0.00745,0.008177,0.008986,0.009886,0.010889,0.012007,0.013254,0.014645,0.016195,0.017918,0.019835,0.021982,0.024418,0.027193,0.030352,0.033931,0.0385,0.043002,0.048151,0.053989,0.060545,0.06783,0.07584,0.0847,0.09449,0.10527,0.11713,0.13012,0.14431,0.15976,0.17652,0.19463,0.2141,0.23495,0.25715,0.28068,0.35687
0,0,0,2041,0.004569,0.00024831,0.00019477,0.00015962,0.00013278,0.00011097,0.00009487,0.00008362,0.00007689,0.00007456,0.00007655,0.00008355,0.00009607,0.00011526,0.0001416,0.00017425,0.00021026,0.00024744,0.00028464,0.00032099,0.00035516,0.00038536,0.00041037,0.00042999,0.00044538,0.00045793,0.00046999,0.00048252,0.00049609,0.00051069,0.00052667,0.00054432,0.00056427,0.00058716,0.00061349,0.00064373,0.00067818,0.00071765,0.00076305,0.00081539,0.00087577,0.00094663,0.00102968,0.00112701,0.00123998,0.0013692,0.00151251,0.00166919,0.00183841,0.0020205,0.00221634,0.00243058,0.00266534,0.0029236,0.003206,0.003512,0.003833,0.004166,0.004506,0.004857,0.005227,0.005645,0.006127,0.006684,0.007322,0.008042,0.008845,0.009738,0.010732,0.011841,0.013079,0.01446,0.015999,0.01771,0.019614,0.021746,0.024166,0.026925,0.030065,0.033625,0.038189,0.042663,0.04778,0.05358,0.060095,0.06734,0.0753,0.08411,0.09384,0.10457,0.11637,0.1293,0.14343,0.15882,0.17552,0.19356,0.21297,0.23376,0.2559,0.27938,0.35574
0,0,0,2042,0.004527,0.00024669,0.00019284,0.00015786,0.00013131,0.00010976,0.0000939,0.00008282,0.00007618,0.00007381,0.00007564,0.00008236,0.00009446,0.00011313,0.00013886,0.00017077,0.00020592,0.00024213,0.00027832,0.00031367,0.0003469,0.00037624,0.00040049,0.00041942,0.00043421,0.00044623,0.00045782,0.00046992,0.0004831,0.0004973,0.00051287,0.00053008,0.00054956,0.00057191,0.00059766,0.00062724,0.00066096,0.0006996,0.00074401,0.0007952,0.00085421,0.00092349,0.00100472,0.00110001,0.00121065,0.00133725,0.0014776,0.00163096,0.00179652,0.0019746,0.00216614,0.00237588,0.00260598,0.00285948,0.003137,0.003438,0.003754,0.004082,0.004417,0.004761,0.005125,0.005537,0.006013,0.006564,0.007196,0.00791,0.008706,0.009591,0.010578,0.011678,0.012906,0.014277,0.015806,0.017505,0.019395,0.021512,0.023916,0.026658,0.029781,0.033322,0.037879,0.042327,0.047412,0.053175,0.059648,0.06685,0.07476,0.08352,0.09321,0.10388,0.11562,0.12849,0.14256,0.15789,0.17452,0.1925,0.21184,0.23257,0.25466,0.27809,0.35462
0,0,0,2043,0.004484,0.00024507,0.00019093,0.00015613,0.00012986,0.00010857,0.00009294,0.00008203,0.00007547,0.00007307,0.00007474,0.00008118,0.00009289,0.00011105,0.00013616,0.00016736,0.00020166,0.00023694,0.00027214,0.00030651,0.00033883,0.00036734,0.00039084,0.00040912,0.00042333,0.00043483,0.00044596,0.00045765,0.00047045,0.00048427,0.00049944,0.00051622,0.00053523,0.00055706,0.00058224,0.00061118,0.00064419,0.000682,0.00072545,0.00077551,0.00083318,0.00090091,0.00098038,0.00107365,0.00118202,0.00130606,0.0014435,0.00159361,0.00175557,0.00192973,0.00211707,0.0023224,0.00254794,0.00279676,0.003069,0.003366,0.003677,0.003999,0.004329,0.004667,0.005025,0.005431,0.005901,0.006446,0.007072,0.00778,0.008569,0.009447,0.010425,0.011517,0.012736,0.014097,0.015614,0.017302,0.019179,0.021281,0.02367,0.026395,0.0295,0.033021,0.037572,0.041994,0.047046,0.052773,0.059205,0.06636,0.07423,0.08294,0.09257,0.10319,0.11487,0.12769,0.14169,0.15696,0.17352,0.19144,0.21072,0.23139,0.25343,0.2768,0.3535
0,0,0,2044,0.004442,0.00024347,0.00018904,0.00015441,0.00012842,0.00010739,0.000092,0.00008125,0.00007477,0.00007234,0.00007385,0.00008001,0.00009133,0.00010901,0.00013352,0.00016402,0.0001975,0.00023185,0.0002661,0.00029952,0.00033095,0.00035865,0.00038143,0.00039907,0.00041272,0.00042372,0.00043441,0.0004457,0.00045812,0.00047157,0.00048635,0.00050272,0.00052127,0.0005426,0.00056722,0.00059554,0.00062784,0.00066485,0.00070736,0.0007563,0.00081267,0.00087889,0.00095662,0.00104792,0.00115407,0.00127558,0.00141018,0.00155712,0.00171556,0.00188589,0.00206911,0.00227012,0.00249119,0.00273542,0.003003,0.003295,0.003601,0.003919,0.004243,0.004575,0.004927,0.005327,0.005791,0.00633,0.00695,0.007652,0.008434,0.009305,0.010275,0.011358,0.012568,0.013919,0.015426,0.017101,0.018965,0.021053,0.023425,0.026134,0.029222,0.032724,0.037268,0.041663,0.046684,0.052374,0.058765,0.06588,0.0737,0.08236,0.09194,0.10251,0.11413,0.12688,0.14083,0.15603,0.17254,0.19039,0.20961,0.23022,0.2522,0.27552,0.35239
0,0,0,2045,0.004401,0.00024188,0.00018717,0.00015271,0.000127,0.00010623,0.00009106,0.00008048,0.00007407,0.00007161,0.00007297,0.00007887,0.00008981,0.000107,0.00013093,0.00016075,0.00019342,0.00022688,0.00026019,0.00029269,0.00032325,0.00035016,0.00037224,0.00038927,0.00040237,0.00041289,0.00042316,0.00043407,0.00044612,0.00045921,0.00047361,0.00048957,0.00050767,0.00052851,0.00055258,0.00058029,0.0006119,0.00064812,0.00068971,0.00073757,0.00079266,0.0008574,0.00093344,0.00102281,0.00112677,0.00124582,0.00137764,0.00152146,0.00167647,0.00184305,0.00202224,0.00221903,0.0024357,0.00267543,0.002939,0.003226,0.003527,0.00384,0.004158,0.004485,0.004831,0.005225,0.005683,0.006217,0.00683,0.007526,0.008302,0.009165,0.010127,0.011201,0.012402,0.013743,0.015239,0.016903,0.018753,0.020826,0.023183,0.025876,0.028946,0.032429,0.036966,0.041335,0.046324,0.051978,0.058328,0.06539,0.07317,0.08179,0.09132,0.10183,0.1134,0.12609,0.13997,0.15511,0.17155,0.18934,0.2085,0.22905,0.25097,0.27424,0.35128
0,0,0,2046,0.00436,0.0002403,0.00018532,0.00015103,0.00012559,0.00010507,0.00009013,0.00007972,0.00007338,0.00007089,0.0000721,0.00007774,0.00008831,0.00010503,0.0001284,0.00015754,0.00018943,0.00022201,0.00025441,0.00028601,0.00031573,0.00034188,0.00036328,0.00037971,0.00039229,0.00040235,0.0004122,0.00042273,0.00043444,0.00044717,0.00046121,0.00047677,0.00049443,0.00051479,0.00053832,0.00056543,0.00059637,0.00063182,0.00067251,0.0007193,0.00077315,0.00083644,0.00091082,0.00099831,0.00110013,0.00121676,0.00134584,0.00148662,0.00163826,0.00180117,0.00197644,0.00216908,0.00238146,0.00261675,0.002876,0.003158,0.003455,0.003762,0.004076,0.004397,0.004737,0.005124,0.005577,0.006105,0.006712,0.007402,0.008171,0.009027,0.009982,0.011047,0.012238,0.013569,0.015055,0.016707,0.018544,0.020602,0.022944,0.02562,0.028672,0.032136,0.036667,0.041009,0.045967,0.051585,0.057895,0.06492,0.07265,0.08122,0.09069,0.10115,0.11266,0.1253,0.13912,0.1542,0.17058,0.1883,0.2074,0.22789,0.24975,0.27297,0.35017
0,0,0,2047,0.004319,0.00023873,0.00018348,0.00014937,0.0001242,0.00010393,0.00008921,0.00007896,0.0000727,0.00007018,0.00007124,0.00007662,0.00008683,0.00010309,0.00012591,0.00015439,0.00018552,0.00021725,0.00024876,0.00027949,0.00030839,0.00033379,0.00035453,0.00037038,0.00038246,0.00039207,0.00040152,0.0004117,0.00042306,0.00043545,0.00044913,0.0004643,0.00048154,0.00050142,0.00052443,0.00055095,0.00058123,0.00061593,0.00065573,0.00070149,0.00075411,0.00081599,0.00088874,0.00097439,0.00107411,0.00118837,0.00131478,0.00145258,0.00160093,0.00176025,0.00193167,0.00212026,0.00232842,0.00255936,0.002814,0.003092,0.003384,0.003686,0.003994,0.00431,0.004644,0.005026,0.005473,0.005995,0.006597,0.00728,0.008043,0.008892,0.009838,0.010895,0.012076,0.013398,0.014872,0.016513,0.018337,0.020381,0.022707,0.025367,0.028402,0.031847,0.03637,0.040686,0.045613,0.051195,0.057464,0.06444,0.07213,0.08065,0.09008,0.10048,0.11194,0.12451,0.13828,0.15329,0.1696,0.18727,0.20631,0.22673,0.24854,0.2717,0.34907
0,0,0,2048,0.004279,0.00023717,0.00018167,0.00014773,0.00012282,0.0001028,0.00008831,0.00007821,0.00007202,0.00006947,0.00007039,0.00007552,0.00008538,0.0001012,0.00012346,0.00015131,0.00018169,0.00021259,0.00024323,0.00027311,0.00030121,0.00032589,0.00034599,0.00036128,0.00037287,0.00038205,0.00039112,0.00040095,0.00041198,0.00042403,0.00043736,0.00045215,0.00046898,0.0004884,0.0005109,0.00053685,0.00056648,0.00060044,0.00063937,0.00068411,0.00073555,0.00079604,0.00086721,0.00095104,0.00104871,0.00116065,0.00128444,0.00141931,0.00156444,0.00172026,0.00188791,0.00207253,0.00227656,0.00250323,0.002753,0.003027,0.003314,0.003612,0.003915,0.004226,0.004554,0.00493,0.005371,0.005887,0.006483,0.00716,0.007916,0.008758,0.009696,0.010744,0.011917,0.013228,0.014693,0.016321,0.018133,0.020162,0.022473,0.025116,0.028134,0.031559,0.036075,0.040365,0.045262,0.050807,0.057037,0.06397,0.07161,0.08009,0.08946,0.09981,0.11121,0.12373,0.13743,0.15239,0.16864,0.18624,0.20522,0.22558,0.24733,0.27044,0.34796
0,0,0,2049,0.004239,0.00023562,0.00017987,0.00014611,0.00012146,0.00010168,0.00008741,0.00007747,0.00007135,0.00006878,0.00006955,0.00007444,0.00008395,0.00009933,0.00012107,0.00014828,0.00017794,0.00020803,0.00023783,0.00026689,0.00029421,0.00031818,0.00033766,0.00035241,0.00036353,0.00037229,0.00038099,0.00039048,0.00040119,0.00041292,0.0004259,0.00044033,0.00045675,0.00047572,0.00049771,0.0005231,0.0005521,0.00058533,0.00062342,0.00066717,0.00071744,0.00077658,0.00084619,0.00092825,0.00102391,0.00113357,0.00125479,0.00138681,0.00152879,0.00168118,0.00184514,0.00202588,0.00222585,0.00244833,0.002694,0.002963,0.003246,0.003539,0.003837,0.004142,0.004465,0.004836,0.00527,0.005781,0.006371,0.007042,0.007792,0.008626,0.009557,0.010596,0.01176,0.013061,0.014515,0.016132,0.01793,0.019945,0.02224,0.024868,0.027868,0.031275,0.035783,0.040047,0.044913,0.050423,0.056613,0.06351,0.0711,0.07953,0.08885,0.09915,0.1105,0.12295,0.1366,0.15149,0.16768,0.18522,0.20413,0.22444,0.24613,0.26919,0.34687
0,0,0,2050,0.004199,0.00023408,0.00017809,0.0001445,0.00012011,0.00010058,0.00008652,0.00007673,0.00007069,0.00006809,0.00006873,0.00007337,0.00008255,0.0000975,0.00011872,0.00014532,0.00017426,0.00020357,0.00023255,0.0002608,0.00028736,0.00031065,0.00032953,0.00034375,0.00035441,0.00036278,0.00037113,0.00038029,0.00039068,0.00040209,0.00041475,0.00042881,0.00044483,0.00046337,0.00048487,0.00050971,0.00053809,0.00057061,0.00060787,0.00065065,0.00069978,0.0007576,0.00082569,0.00090601,0.00099969,0.00110712,0.00122583,0.00135505,0.00149395,0.00164298,0.00180335,0.00198029,0.00217628,0.00239464,0.002636,0.002901,0.003179,0.003467,0.003761,0.004061,0.004378,0.004743,0.005172,0.005677,0.006262,0.006927,0.007669,0.008497,0.009419,0.01045,0.011604,0.012896,0.014339,0.015945,0.01773,0.019731,0.022011,0.024622,0.027605,0.030993,0.035493,0.039732,0.044567,0.050042,0.056193,0.06304,0.0706,0.07897,0.08825,0.0985,0.10978,0.12218,0.13577,0.15059,0.16672,0.1842,0.20305,0.2233,0.24494,0.26794,0.34577
0,0,0,2051,0.00416,0.00023255,0.00017633,0.00014291,0.00011878,0.00009949,0.00008563,0.000076,0.00007003,0.0000674,0.00006791,0.00007232,0.00008117,0.00009571,0.00011642,0.00014242,0.00017066,0.0001992,0.00022738,0.00025485,0.00028068,0.0003033,0.00032159,0.00033531,0.00034553,0.00035351,0.00036151,0.00037036,0.00038045,0.00039155,0.00040388,0.00041759,0.00043323,0.00045134,0.00047236,0.00049666,0.00052443,0.00055625,0.00059271,0.00063453,0.00068255,0.00073908,0.00080568,0.0008843,0.00097605,0.00108129,0.00119754,0.00132402,0.0014599,0.00160565,0.0017625,0.00193571,0.00212781,0.00234212,0.002579,0.00284,0.003113,0.003397,0.003686,0.003981,0.004293,0.004652,0.005076,0.005575,0.006154,0.006813,0.007549,0.008369,0.009284,0.010306,0.011451,0.012733,0.014166,0.01576,0.017532,0.019519,0.021784,0.024378,0.027344,0.030714,0.035205,0.039419,0.044223,0.049663,0.055775,0.06258,0.07009,0.07842,0.08765,0.09784,0.10907,0.12142,0.13494,0.14971,0.16577,0.18319,0.20198,0.22217,0.24375,0.2667,0.34468
0,0,0,2052,0.004121,0.00023103,0.00017458,0.00014134,0.00011746,0.00009841,0.00008476,0.00007528,0.00006938,0.00006672,0.0000671,0.00007129,0.00007982,0.00009395,0.00011416,0.00013958,0.00016714,0.00019493,0.00022233,0.00024904,0.00027415,0.00029612,0.00031385,0.00032707,0.00033687,0.00034448,0.00035215,0.00036069,0.00037048,0.00038129,0.0003933,0.00040667,0.00042193,0.00043962,0.00046017,0.00048394,0.00051112,0.00054226,0.00057792,0.00061882,0.00066575,0.00072101,0.00078615,0.00086311,0.00095297,0.00105606,0.0011699,0.0012937,0.00142663,0.00156918,0.00172257,0.00189214,0.00208042,0.00229075,0.002524,0.00278,0.003049,0.003329,0.003613,0.003903,0.004209,0.004563,0.004981,0.005475,0.006048,0.0067,0.00743,0.008243,0.00915,0.010164,0.0113,0.012572,0.013994,0.015577,0.017337,0.019309,0.021559,0.024137,0.027086,0.030437,0.03492,0.039108,0.043882,0.049288,0.05536,0.06213,0.06959,0.07788,0.08705,0.09719,0.10837,0.12065,0.13412,0.14882,0.16483,0.18218,0.20091,0.22104,0.24257,0.26546,0.3436
0,0,0,2053,0.004082,0.00022952,0.00017285,0.00013979,0.00011616,0.00009734,0.0000839,0.00007456,0.00006874,0.00006605,0.0000663,0.00007026,0.00007848,0.00009222,0.00011195,0.00013679,0.00016369,0.00019075,0.00021739,0.00024336,0.00026777,0.00028912,0.00030629,0.00031904,0.00032843,0.00033568,0.00034303,0.00035127,0.00036078,0.00037129,0.000383,0.00039604,0.00041093,0.00042821,0.0004483,0.00047155,0.00049814,0.00052862,0.00056351,0.00060349,0.00064936,0.00070338,0.0007671,0.00084243,0.00093043,0.00103142,0.0011429,0.00126408,0.00139412,0.00153352,0.00168355,0.00184955,0.00203408,0.00224051,0.00247,0.002722,0.002987,0.003261,0.003541,0.003826,0.004127,0.004476,0.004888,0.005377,0.005943,0.00659,0.007313,0.008119,0.009018,0.010024,0.011151,0.012413,0.013825,0.015396,0.017143,0.019102,0.021336,0.023899,0.026831,0.030162,0.034637,0.0388,0.043544,0.048915,0.054949,0.06167,0.0691,0.07733,0.08646,0.09655,0.10767,0.1199,0.1333,0.14795,0.16389,0.18118,0.19985,0.21992,0.24139,0.26423,0.34251
0,0,0,2054,0.004044,0.00022802,0.00017114,0.00013825,0.00011488,0.00009628,0.00008304,0.00007385,0.0000681,0.00006539,0.00006551,0.00006926,0.00007717,0.00009052,0.00010978,0.00013406,0.00016031,0.00018666,0.00021257,0.0002378,0.00026155,0.00028228,0.00029891,0.0003112,0.0003202,0.0003271,0.00033415,0.0003421,0.00035133,0.00036156,0.00037297,0.00038568,0.00040021,0.00041709,0.00043673,0.00045948,0.0004855,0.00051532,0.00054945,0.00058855,0.00063337,0.00068619,0.00074851,0.00082225,0.00090842,0.00100736,0.00111652,0.00123513,0.00136235,0.00149868,0.00164542,0.00180792,0.00198878,0.00219137,0.002416,0.002664,0.002925,0.003196,0.00347,0.00375,0.004047,0.00439,0.004797,0.00528,0.005841,0.006482,0.007198,0.007997,0.008889,0.009886,0.011004,0.012256,0.013658,0.015218,0.016952,0.018896,0.021116,0.023663,0.026577,0.02989,0.034357,0.038494,0.043209,0.048545,0.05454,0.06122,0.0686,0.07679,0.08587,0.09591,0.10697,0.11915,0.13249,0.14708,0.16296,0.18019,0.19879,0.2188,0.24022,0.26301,0.34143
0,0,0,2055,0.004006,0.00022653,0.00016945,0.00013673,0.0001136,0.00009523,0.0000822,0.00007315,0.00006746,0.00006473,0.00006473,0.00006826,0.00007588,0.00008885,0.00010765,0.00013138,0.000157,0.00018266,0.00020785,0.00023238,0.00025546,0.0002756,0.00029171,0.00030356,0.00031217,0.00031874,0.00032549,0.00033317,0.00034213,0.00035208,0.0003632,0.00037559,0.00038977,0.00040626,0.00042546,0.00044771,0.00047318,0.00050236,0.00053575,0.00057397,0.00061778,0.00066941,0.00073037,0.00080254,0.00088694,0.00098386,0.00109075,0.00120684,0.0013313,0.00146463,0.00160814,0.00176723,0.00194448,0.00214331,0.002364,0.002608,0.002865,0.003131,0.003401,0.003677,0.003968,0.004306,0.004708,0.005185,0.00574,0.006375,0.007085,0.007877,0.008761,0.009749,0.010858,0.012102,0.013493,0.015041,0.016763,0.018693,0.020898,0.023429,0.026326,0.029621,0.034079,0.038191,0.042876,0.048178,0.054135,0.06078,0.06811,0.07626,0.08529,0.09527,0.10628,0.1184,0.13168,0.14621,0.16203,0.1792,0.19774,0.21769,0.23905,0.26179,0.34036
0,0,0,2056,0.003969,0.00022505,0.00016777,0.00013523,0.00011234,0.0000942,0.00008136,0.00007246,0.00006683,0.00006408,0.00006396,0.00006729,0.00007461,0.00008722,0.00010556,0.00012876,0.00015376,0.00017874,0.00020323,0.00022708,0.00024952,0.00026908,0.00028469,0.0002961,0.00030435,0.0003106,0.00031706,0.00032447,0.00033317,0.00034285,0.00035368,0.00036577,0.00037961,0.00039571,0.00041448,0.00043625,0.00046117,0.00048973,0.00052238,0.00055975,0.00060257,0.00065305,0.00071267,0.00078331,0.00086597,0.0009609,0.00106558,0.00117921,0.00130096,0.00143136,0.00157172,0.00172745,0.00190117,0.00209631,0.002314,0.002553,0.002806,0.003068,0.003333,0.003604,0.00389,0.004223,0.00462,0.005092,0.005641,0.00627,0.006974,0.007758,0.008634,0.009615,0.010715,0.011949,0.01333,0.014867,0.016576,0.018492,0.020682,0.023197,0.026078,0.029354,0.033802,0.03789,0.042545,0.047813,0.053733,0.06033,0.06763,0.07573,0.08471,0.09464,0.1056,0.11766,0.13088,0.14535,0.16111,0.17821,0.1967,0.21659,0.23789,0.26058,0.33928
0,0,0,2057,0.003932,0.00022357,0.00016611,0.00013374,0.0001111,0.00009317,0.00008053,0.00007177,0.00006621,0.00006344,0.0000632,0.00006632,0.00007337,0.00008561,0.00010352,0.00012618,0.00015058,0.00017491,0.00019872,0.0002219,0.00024372,0.00026271,0.00027783,0.00028883,0.00029672,0.00030266,0.00030885,0.000316,0.00032444,0.00033387,0.00034442,0.0003562,0.00036971,0.00038544,0.00040379,0.00042508,0.00044946,0.00047741,0.00050935,0.00054589,0.00058773,0.00063708,0.0006954,0.00076455,0.00084549,0.00093849,0.00104099,0.0011522,0.00127131,0.00139884,0.00153611,0.00168857,0.00185883,0.00205033,0.002264,0.0025,0.002748,0.003006,0.003267,0.003533,0.003815,0.004142,0.004534,0.005,0.005544,0.006167,0.006864,0.007642,0.00851,0.009482,0.010573,0.011798,0.013168,0.014694,0.016391,0.018294,0.020468,0.022968,0.025832,0.029089,0.033529,0.037592,0.042218,0.047452,0.053333,0.05989,0.06714,0.0752,0.08413,0.09401,0.10492,0.11692,0.13009,0.14449,0.16019,0.17723,0.19566,0.21549,0.23673,0.25937,0.33821
0,0,0,2058,0.003895,0.00022211,0.00016447,0.00013227,0.00010987,0.00009216,0.00007971,0.00007109,0.0000656,0.0000628,0.00006244,0.00006537,0.00007214,0.00008403,0.00010151,0.00012366,0.00014747,0.00017115,0.0001943,0.00021684,0.00023805,0.0002565,0.00027114,0.00028174,0.00028928,0.00029493,0.00030085,0.00030775,0.00031594,0.00032511,0.0003354,0.00034688,0.00036007,0.00037543,0.00039337,0.0004142,0.00043805,0.0004654,0.00049664,0.00053237,0.00057326,0.00062151,0.00067855,0.00074623,0.00082549,0.00091659,0.00101696,0.00112582,0.00124234,0.00136706,0.00150132,0.00165056,0.00181743,0.00200536,0.002215,0.002447,0.002692,0.002945,0.003202,0.003464,0.00374,0.004063,0.004449,0.00491,0.005449,0.006066,0.006756,0.007527,0.008388,0.009352,0.010434,0.011649,0.013009,0.014524,0.016208,0.018097,0.020257,0.022741,0.025588,0.028827,0.033257,0.037296,0.041892,0.047093,0.052937,0.05946,0.06666,0.07467,0.08356,0.09339,0.10424,0.11618,0.1293,0.14364,0.15928,0.17626,0.19463,0.2144,0.23558,0.25817,0.33715
0,0,0,2059,0.003859,0.00022066,0.00016284,0.00013082,0.00010865,0.00009116,0.0000789,0.00007041,0.00006499,0.00006217,0.0000617,0.00006443,0.00007094,0.00008249,0.00009954,0.00012119,0.00014443,0.00016748,0.00018999,0.00021189,0.00023251,0.00025043,0.00026461,0.00027482,0.00028203,0.0002874,0.00029306,0.00029972,0.00030767,0.00031659,0.00032661,0.00033781,0.00035067,0.00036568,0.00038322,0.00040359,0.00042693,0.00045369,0.00048426,0.00051919,0.00055915,0.00060631,0.00066211,0.00072835,0.00080597,0.00089521,0.00099349,0.00110004,0.00121403,0.001336,0.00146731,0.00161341,0.00177695,0.00196138,0.002167,0.002396,0.002636,0.002886,0.003138,0.003396,0.003667,0.003985,0.004366,0.004822,0.005355,0.005966,0.00665,0.007414,0.008267,0.009223,0.010296,0.011501,0.012852,0.014355,0.016027,0.017903,0.020048,0.022516,0.025346,0.028567,0.032988,0.037002,0.041569,0.046737,0.052543,0.05902,0.06619,0.07415,0.08299,0.09277,0.10357,0.11546,0.12851,0.14279,0.15837,0.17529,0.1936,0.21331,0.23444,0.25697,0.33608
0,0,0,2060,0.003823,0.00021922,0.00016123,0.00012938,0.00010745,0.00009017,0.0000781,0.00006974,0.00006438,0.00006155,0.00006096,0.00006351,0.00006975,0.00008097,0.00009761,0.00011877,0.00014145,0.00016389,0.00018577,0.00020706,0.0002271,0.0002445,0.00025824,0.00026806,0.00027496,0.00028005,0.00028547,0.00029189,0.00029961,0.00030829,0.00031806,0.00032898,0.00034153,0.00035619,0.00037333,0.00039326,0.0004161,0.00044228,0.00047218,0.00050633,0.00054539,0.00059149,0.00064606,0.00071089,0.00078691,0.00087432,0.00097056,0.00107485,0.00118636,0.00130565,0.00143407,0.0015771,0.00173737,0.00191837,0.002121,0.002345,0.002582,0.002828,0.003076,0.003329,0.003596,0.003909,0.004285,0.004735,0.005263,0.005868,0.006545,0.007302,0.008148,0.009095,0.01016,0.011356,0.012696,0.014189,0.015849,0.01771,0.019841,0.022293,0.025107,0.02831,0.03272,0.03671,0.041249,0.046383,0.052153,0.05859,0.06572,0.07364,0.08242,0.09215,0.1029,0.11473,0.12773,0.14195,0.15747,0.17433,0.19257,0.21223,0.2333,0.25578,0.33502
0,0,1,2017,0.005336,0.00027041,0.00022889,0.00019146,0.00015859,0.00013098,0.00010943,0.00009432,0.00008601,0.00008492,0.00009162,0.00010676,0.00013097,0.00016476,0.00020812,0.00026042,0.00031998,0.00038462,0.00045163,0.00051803,0.00058115,0.00063882,0.00068961,0.0007335,0.00077156,0.00080539,0.00083666,0.00086659,0.00089636,0.00092676,0.00095841,0.00099197,0.00102805,0.00106746,0.00111092,0.00115929,0.00121388,0.00127666,0.00135004,0.00143641,0.00153787,0.00165637,0.00179338,0.00195057,0.00212996,0.00233323,0.00256082,0.00281243,0.00308729,0.00338428,0.00370188,0.0040396,0.0043969,0.00477408,0.005171,0.005587,0.006021,0.006471,0.00694,0.007434,0.00796,0.008529,0.009153,0.009843,0.010611,0.011472,0.012432,0.013503,0.014696,0.016024,0.017499,0.019136,0.020957,0.022989,0.025264,0.027819,0.030696,0.033942,0.037608,0.04175,0.046507,0.051842,0.057946,0.06485,0.072562,0.08107,0.09036,0.10059,0.11185,0.12418,0.13767,0.15236,0.16831,0.18557,0.20417,0.22411,0.2454,0.26801,0.2919,0.31699,0.38848
